"ID"	"Hashtag"	"IsLoc"	"FuzzyWuzzy"	"EditDist"	"Location"	"Lat"	"Long"	"ED0"	"ED1"	"ED2"
525046	"bier"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
16956	"positief"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
816431	"sterrenbanket"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
106204	"blade runner"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
531263	"bluemonday"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1623714	"zwerfies"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2071697	"isoleren"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
224830	"vacature"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1870150	"turned"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2331721	"littledrummerboy"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2346096	"vluchtelingen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1087111	"slaan"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
838773	"wandelfestival"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1982982	"blogfeestje"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2225354	"debrekkenpolder"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2184138	"wezijnerbijna"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1242630	"sagan"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1715426	"bus"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2047967	"koud"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
913073	"franeker"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1674905	"dreambaby"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2261565	"vtmfamilie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1198258	"itaswe"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1060383	"rosmalen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1903442	"juni"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1268325	"dwdd"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1997668	"midzomer"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1739679	"willemsbrug"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2116842	"sneeuwtrotseren"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2253376	"floriade"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1181376	"debroodzaak"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1108642	"tinyhouse"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1166835	"kust marathon"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
559887	"videoland"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2490049	"fd"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1942487	"tillen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
630396	"koning"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
562279	"visie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
326040	"schiphol"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
722159	"beterlaten"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
581808	"schaken"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1614397	"dekerstdag"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
646686	"e udata p"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
78965	"pro rail"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1269671	"kantoorruimte"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2162100	"pele"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
195080	"orgaandonatie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2314715	"circulair"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1102736	"lucebert"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
136990	"afleveringen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
971422	"capaciteitsplanning"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1772815	"electrical engineering"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1542157	"woonstad"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2101921	"wijzijnajax"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
3162	"tijdschriftstage"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1735552	"internationalisering"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
539519	"inzicht"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
800769	"doorzettingsvermogen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
379990	"doetinchem"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1303341	"triomf"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2460796	"vinyl"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2386115	"arnhem"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2004622	"lemaireluistert"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1278789	"feyenoord"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
84989	"geendiergeengier"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2455341	"fifa"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1543041	"storm"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
196010	"unfollow"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1236354	"tussenstop"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
18415	"humor"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
674806	"movingtogether"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1125003	"ollongren"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2265716	"amma"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1830406	"thepowerofnice"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1698861	"hasselt"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1240890	"droge_ grappen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1215072	"opod"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
883716	"scllll"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
748108	"schuitemaker"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
688136	"zelfstandigenstatuut"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2496552	"moordvrouw"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1943977	"vacature"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1849053	"jaguar"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2397622	"tinder"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
711535	"trueprice"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2341916	"meeus"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
918323	"den ham"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1630069	"pippin"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
893619	"proefbbb"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2278652	"ronald mc donald huis"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
861831	"woningmarkt"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2128349	"dagenwater"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
673610	"rtvutrecht"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1890162	"ikhouervan"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2056429	"stage"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1877038	"temptationisland"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1175705	"deloitte"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2043983	"studiovoetbal"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2146068	"scrum"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1556112	"ik vertrek"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
26177	"pursangh"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
466163	"andrevan duin"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2519056	"transport"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2050492	"verefizomermarkt"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1318476	"vastned"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
419238	"n unl"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2353417	"vuurwerk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1703437	"algemeneeconomie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
849801	"advanwijk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
909921	"gezamenlijkebrandweer"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
996303	"zemg"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
400240	"d"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2432482	"stadsnatuur"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
416011	"albrandswaard"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1027116	"aiww"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1701347	"amersfoort"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
930313	"waylon"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
346968	"fb"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
254720	"schoften"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1099881	"pm oers"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
907135	"kerstslijm"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
197083	"blijmee"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1466439	"amsterdam"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1084007	"ideevoor woerden"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
332124	"mijlpaal"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2214640	"zorg"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
521587	"curaçao"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1908383	"brightlandsnl"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1077518	"zuidplaspolder"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2183743	"groenlinks stichtse vecht"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1835458	"qnh"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
247415	"agile"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1103129	"wet hillen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2147967	"denieuwenorm"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1300797	"oerwoudgeluiden"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1036578	"alphen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
706328	"max"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1477752	"fryslanbobbe"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
671364	"sr"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1824288	"prutsers"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
385364	"otomatone"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
319419	"hcday"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2535284	"ajabar"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1560832	"fijnstof"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2215981	"os"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
960980	"arpa event"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2476634	"schoonmaaksterszijnniettestoppen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
799732	"shafey"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2474509	"nijmegen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1700898	"droge_ grappen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
251194	"vacature"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
679995	"elknadeelhebzijnvoordeel"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
936219	"irma"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2473626	"duckcity"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2479954	"citizenscience"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2428344	"soundos"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2539645	"smilde"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2479422	"fitforairpower"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
635119	"top"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2149197	"runtastic"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1618005	"samen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1396494	"montfoort"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
849863	"bmw"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1668947	"kip"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
395827	"hansde boer"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
727731	"photo"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
78965	"storm"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
193794	"student"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
593000	"horeca"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
451827	"communicatie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1754779	"rio"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1574651	"bim"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
473233	"grensarbeid"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
103614	"educate it"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
52923	"wk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2112721	"schietpartij"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2430843	"schiedam"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2493219	"kijken"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
246398	"nostalgie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2530413	"ns"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
982156	"lets go orange"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2079650	"usage"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1757176	"atad"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1021166	"verhalen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1918167	"certificaat"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
695399	"vvmc"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1074655	"welearn"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
462153	"paul turner"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2428215	"marketing"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
65489	"kinderloop"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1432701	"hamburgers"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1248272	"photography"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
334572	"huilenbalk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1347800	"teamhollander"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
440312	"sporza"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
873617	"oldambt"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
202780	"redesign"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1881683	"dg"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1381140	"cda"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
465227	"recept"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
910736	"mensenhandel"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
440786	"slaap"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2425322	"poster"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
159178	"zzp"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1768170	"justitie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1310032	"meppel"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1445611	"wkdarts"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
86914	"stemadvies"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
731657	"peczwolle"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2476835	"pdc world championship"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
258476	"bnr"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
568579	"vialis"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2091552	"winkelcentrum"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
262488	"pickwick"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1336744	"ziggo"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2474528	"vacature"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1494500	"analytics x"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1754774	"breien"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2543121	"foxsport"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1528531	"now playing"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2541299	"f cupdate"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1814364	"investeer"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2004938	"esp"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
101245	"granec"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2416343	"wzcdevriezenhof"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2422700	"lovemyjob"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1582873	"meerzorgminderpapier"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2257625	"slimstemens"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1995947	"beweegbeurs"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2105928	"slotdebat"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2389409	"woordspeling"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
545235	"ucl"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2509680	"alo"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
639271	"lief"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2482883	"santpoort"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1878040	"storm"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
734759	"onzichtbare stad"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
657709	"wachtgeld"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
446272	"waadi"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2259564	"ondernemer"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1256164	"telefonie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
920186	"felicitatietweet"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1956327	"ambachtelijk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1204913	"biobased"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
154605	"marketing"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1370343	"tja"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2107632	"windstoten"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1639120	"huurtoeslag"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2376938	"farmrewards"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2322370	"ddo"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
62855	"instituut clingendael"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1451413	"welovebco"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1992641	"super challenge skate tour"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2206371	"veenendaal"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
78961	"woudenberg"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
393182	"etc"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
147281	"maandag"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
684591	"applepie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2285653	"amnesty"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1175822	"hmjr"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1151268	"nedden"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
556772	"nispen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1244021	"balans"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2514357	"algemenebeschouwingen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2032626	"sks"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1228102	"feymci"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
578341	"f"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
461376	"anouk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2334747	"oct"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1480436	"strategy"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
800332	"pokémon"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
491070	"deadline day live"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
667930	"hdmminikamp"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
885260	"feypsv"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2135878	"yurigate"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
997972	"sofie hoflack"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
893633	"gezocht"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
62707	"vacancy"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
81751	"klantgeluk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1801356	"cross"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1540149	"hik"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1906095	"ppmo"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
558625	"grote pet"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
131892	"eurovison"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1608877	"oranjeleeuwinnen"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
587756	"opendag"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2088679	"echteeconomie"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
343847	"zwart"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
79237	"mozart"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
244066	"stressloosleren"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
218614	"necfey"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2327614	"nieuweprofielfoto"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2548129	"fail"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1189403	"ov kbdames"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1652306	"tvvv"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1797976	"photography"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1095065	"kwaliteitskaderpznl"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2228643	"tegenlicht"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1120543	"salafisme"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
926975	"verloedering"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1439774	"dtv"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1843017	"deme"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
413072	"afrikaans"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
852055	"app"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
621285	"cenz"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2516425	"onspsv"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
729348	"literatuurprijs"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
916095	"hello"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
84216	"jinek"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2469811	"jaarcongres ecp"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
757456	"theater"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1087389	"duurzaamheid"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
175222	"kruisbestuiving"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
448501	"exit"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
596109	"uurwerk"	0	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
